id,tier,tierLabel,name,prototype,excluded,status,size,filePath,imageUrl,note
40,3,Ⅲ阶,菲莱,,false,ok,50438,D:\大黄算法？？？\卫戍协议干员头像包\03_III阶\040_Ⅲ阶_菲莱.png,https://media.prts.wiki/0/00/%E5%A4%B4%E5%83%8F_%E8%8F%B2%E8%8E%B1.png?v=p0q8kr943gl2evaoq0qdt3z5ztfw7g5,
41,3,Ⅲ阶,薄绿,,false,ok,34255,D:\大黄算法？？？\卫戍协议干员头像包\03_III阶\041_Ⅲ阶_薄绿.png,https://media.prts.wiki/3/30/%E5%A4%B4%E5%83%8F_%E8%96%84%E7%BB%BF.png?v=lojbc83sqennoi1gc4aqfepzardp25g,
42,3,Ⅲ阶,海霓,,false,ok,47827,D:\大黄算法？？？\卫戍协议干员头像包\03_III阶\042_Ⅲ阶_海霓.png,https://media.prts.wiki/7/72/%E5%A4%B4%E5%83%8F_%E6%B5%B7%E9%9C%93.png?v=rtb82hguapgfj7smed833c9ffq22ft1,
43,3,Ⅲ阶,松果,,false,ok,42785,D:\大黄算法？？？\卫戍协议干员头像包\03_III阶\043_Ⅲ阶_松果.png,https://media.prts.wiki/5/5e/%E5%A4%B4%E5%83%8F_%E6%9D%BE%E6%9E%9C.png?v=cpchsgcvxezrppips5plbszlky7ck4a,
44,3,Ⅲ阶,雪猎,,false,ok,68226,D:\大黄算法？？？\卫戍协议干员头像包\03_III阶\044_Ⅲ阶_雪猎.png,https://media.prts.wiki/c/cc/%E5%A4%B4%E5%83%8F_%E9%9B%AA%E7%8C%8E.png?v=q1p3ashfqxoing3gtf4izf8q28vvpxy,
45,3,Ⅲ阶,瑕光,郁金香(卫戍协议),false,ok,48876,D:\大黄算法？？？\卫戍协议干员头像包\03_III阶\045_Ⅲ阶_瑕光.png,https://media.prts.wiki/f/f7/%E5%A4%B4%E5%83%8F_%E7%91%95%E5%85%89.png?v=efvf4k6h74niuevz00n814mg39ma3gk,
46,3,Ⅲ阶,至简,,false,ok,27691,D:\大黄算法？？？\卫戍协议干员头像包\03_III阶\046_Ⅲ阶_至简.png,https://media.prts.wiki/9/98/%E5%A4%B4%E5%83%8F_%E8%87%B3%E7%AE%80.png?v=inkufdrrn5f8u4d7ew1rcei5f3pd559,
47,3,Ⅲ阶,初雪,,false,ok,38995,D:\大黄算法？？？\卫戍协议干员头像包\03_III阶\047_Ⅲ阶_初雪.png,https://media.prts.wiki/d/d7/%E5%A4%B4%E5%83%8F_%E5%88%9D%E9%9B%AA.png?v=j9nnlixq7s1s4vejqtws8ejyyx87rr2,
48,3,Ⅲ阶,蛇屠箱,,false,ok,34763,D:\大黄算法？？？\卫戍协议干员头像包\03_III阶\048_Ⅲ阶_蛇屠箱.png,https://media.prts.wiki/0/02/%E5%A4%B4%E5%83%8F_%E8%9B%87%E5%B1%A0%E7%AE%B1.png?v=mfpcwpbdklp7x2394m9a8lqv3vs64ll,
49,3,Ⅲ阶,流星,,false,ok,28386,D:\大黄算法？？？\卫戍协议干员头像包\03_III阶\049_Ⅲ阶_流星.png,https://media.prts.wiki/1/14/%E5%A4%B4%E5%83%8F_%E6%B5%81%E6%98%9F.png?v=qz1wuatgzkwt0n3cca4y6gp9zyb9rb6,
50,3,Ⅲ阶,忍冬,Sharp(卫戍协议),false,ok,55996,D:\大黄算法？？？\卫戍协议干员头像包\03_III阶\050_Ⅲ阶_忍冬.png,https://media.prts.wiki/7/79/%E5%A4%B4%E5%83%8F_%E5%BF%8D%E5%86%AC.png?v=jt5n1i7kpf58v844nhaqfryhs9j13ze,
51,3,Ⅲ阶,伺夜,,false,ok,43811,D:\大黄算法？？？\卫戍协议干员头像包\03_III阶\051_Ⅲ阶_伺夜.png,https://media.prts.wiki/d/df/%E5%A4%B4%E5%83%8F_%E4%BC%BA%E5%A4%9C.png?v=j6o5zlz47rejy73pdlv80d422atnyfw,
52,3,Ⅲ阶,耶拉,,false,ok,35772,D:\大黄算法？？？\卫戍协议干员头像包\03_III阶\052_Ⅲ阶_耶拉.png,https://media.prts.wiki/7/71/%E5%A4%B4%E5%83%8F_%E8%80%B6%E6%8B%89.png?v=pzk3rkqpwx4hshsf9u2v9gbcgmy1odo,
53,3,Ⅲ阶,空弦,Stormeye(卫戍协议),false,ok,39394,D:\大黄算法？？？\卫戍协议干员头像包\03_III阶\053_Ⅲ阶_空弦.png,https://media.prts.wiki/b/bb/%E5%A4%B4%E5%83%8F_%E7%A9%BA%E5%BC%A6.png?v=bzfw2tv6qm53pmh222kv7jvgx664iex,
54,4,Ⅳ阶,信仰搅拌机,,false,ok,53199,D:\大黄算法？？？\卫戍协议干员头像包\04_IV阶\054_Ⅳ阶_信仰搅拌机.png,https://media.prts.wiki/1/13/%E5%A4%B4%E5%83%8F_%E4%BF%A1%E4%BB%B0%E6%90%85%E6%8B%8C%E6%9C%BA.png?v=7sxqv2togox3v72nvfat6frq2ustwhl,
55,4,Ⅳ阶,莫斯提马,Stormeye(卫戍协议),false,ok,38604,D:\大黄算法？？？\卫戍协议干员头像包\04_IV阶\055_Ⅳ阶_莫斯提马.png,https://media.prts.wiki/0/0b/%E5%A4%B4%E5%83%8F_%E8%8E%AB%E6%96%AF%E6%8F%90%E9%A9%AC.png?v=pr275l53qqpgrts8ysq6uvlgcgm06v3,
56,4,Ⅳ阶,伊内丝,预备干员-特种(卫戍协议),false,ok,35724,D:\大黄算法？？？\卫戍协议干员头像包\04_IV阶\056_Ⅳ阶_伊内丝.png,https://media.prts.wiki/8/8c/%E5%A4%B4%E5%83%8F_%E4%BC%8A%E5%86%85%E4%B8%9D.png?v=t2oh0mz4oysmtmpv764fm9s7mb02ow9,
57,4,Ⅳ阶,蜜蜡,,false,ok,36664,D:\大黄算法？？？\卫戍协议干员头像包\04_IV阶\057_Ⅳ阶_蜜蜡.png,https://media.prts.wiki/1/1d/%E5%A4%B4%E5%83%8F_%E8%9C%9C%E8%9C%A1.png?v=4o47behno7zak1v6kso8e94xubg1412,
58,4,Ⅳ阶,寒芒克洛丝,,false,ok,41677,D:\大黄算法？？？\卫戍协议干员头像包\04_IV阶\058_Ⅳ阶_寒芒克洛丝.png,https://media.prts.wiki/3/39/%E5%A4%B4%E5%83%8F_%E5%AF%92%E8%8A%92%E5%85%8B%E6%B4%9B%E4%B8%9D.png?v=4msi8j31w4e1g7bwzfzlzy3ueizklnq,
59,4,Ⅳ阶,风笛,预备干员-近卫(卫戍协议),false,ok,34623,D:\大黄算法？？？\卫戍协议干员头像包\04_IV阶\059_Ⅳ阶_风笛.png,https://media.prts.wiki/d/de/%E5%A4%B4%E5%83%8F_%E9%A3%8E%E7%AC%9B.png?v=49m51r9wv4yibmi5hx502923biklqf3,
60,4,Ⅳ阶,瑰盐,,false,ok,57426,D:\大黄算法？？？\卫戍协议干员头像包\04_IV阶\060_Ⅳ阶_瑰盐.png,https://media.prts.wiki/8/8a/%E5%A4%B4%E5%83%8F_%E7%91%B0%E7%9B%90.png?v=87zu8940gvuqhds0ai3u2feypn38ocf,
61,4,Ⅳ阶,水月,领主·Sharp,false,ok,43153,D:\大黄算法？？？\卫戍协议干员头像包\04_IV阶\061_Ⅳ阶_水月.png,https://media.prts.wiki/0/05/%E5%A4%B4%E5%83%8F_%E6%B0%B4%E6%9C%88.png?v=leyje8lcqshmr2rn9iu4ydndnqb1rbh,
62,4,Ⅳ阶,阿罗玛,,false,ok,47326,D:\大黄算法？？？\卫戍协议干员头像包\04_IV阶\062_Ⅳ阶_阿罗玛.png,https://media.prts.wiki/f/f6/%E5%A4%B4%E5%83%8F_%E9%98%BF%E7%BD%97%E7%8E%9B.png?v=800e03xayxkqwibzvopcvf11jlat2yq,
63,4,Ⅳ阶,凯瑟琳,,false,ok,61899,D:\大黄算法？？？\卫戍协议干员头像包\04_IV阶\063_Ⅳ阶_凯瑟琳.png,https://media.prts.wiki/e/e9/%E5%A4%B4%E5%83%8F_%E5%87%AF%E7%91%9F%E7%90%B3.png?v=nz37o0kwf7wzrj6p3ziomotq0gpibyn,
64,4,Ⅳ阶,歌蕾蒂娅,,false,ok,35741,D:\大黄算法？？？\卫戍协议干员头像包\04_IV阶\064_Ⅳ阶_歌蕾蒂娅.png,https://media.prts.wiki/0/0d/%E5%A4%B4%E5%83%8F_%E6%AD%8C%E8%95%BE%E8%92%82%E5%A8%85.png?v=hcql1343jm676uj69p3z5418zxjvv81,
65,4,Ⅳ阶,灵知,Raidian(卫戍协议),false,ok,38238,D:\大黄算法？？？\卫戍协议干员头像包\04_IV阶\065_Ⅳ阶_灵知.png,https://media.prts.wiki/9/9f/%E5%A4%B4%E5%83%8F_%E7%81%B5%E7%9F%A5.png?v=oxm5dq79j3y3qpx850ed1knjapmutja,
66,4,Ⅳ阶,莱恩哈特,,false,ok,41740,D:\大黄算法？？？\卫戍协议干员头像包\04_IV阶\066_Ⅳ阶_莱恩哈特.png,https://media.prts.wiki/0/03/%E5%A4%B4%E5%83%8F_%E8%8E%B1%E6%81%A9%E5%93%88%E7%89%B9.png?v=szalic2rz1jbeipnd02oig3mvznbf8t,
67,4,Ⅳ阶,缄默德克萨斯,Misery(卫戍协议),false,ok,30826,D:\大黄算法？？？\卫戍协议干员头像包\04_IV阶\067_Ⅳ阶_缄默德克萨斯.png,https://media.prts.wiki/b/b8/%E5%A4%B4%E5%83%8F_%E7%BC%84%E9%BB%98%E5%BE%B7%E5%85%8B%E8%90%A8%E6%96%AF.png?v=4pjiel1zhxtqapyofpsrpeswitjyyf9,
68,4,Ⅳ阶,星熊,Mechanist(卫戍协议),false,ok,29859,D:\大黄算法？？？\卫戍协议干员头像包\04_IV阶\068_Ⅳ阶_星熊.png,https://media.prts.wiki/0/07/%E5%A4%B4%E5%83%8F_%E6%98%9F%E7%86%8A.png?v=jffdwfpgrelh2reslps7tz18ulhf4r2,
69,4,Ⅳ阶,泥岩,预备干员-重装(卫戍协议),false,ok,34881,D:\大黄算法？？？\卫戍协议干员头像包\04_IV阶\069_Ⅳ阶_泥岩.png,https://media.prts.wiki/0/06/%E5%A4%B4%E5%83%8F_%E6%B3%A5%E5%B2%A9.png?v=49fgq1g0xiboxlwvo310bmin0pbx8xg,
70,4,Ⅳ阶,焰尾,郁金香(卫戍协议),false,ok,49370,D:\大黄算法？？？\卫戍协议干员头像包\04_IV阶\070_Ⅳ阶_焰尾.png,https://media.prts.wiki/c/c8/%E5%A4%B4%E5%83%8F_%E7%84%B0%E5%B0%BE.png?v=52u5l6ogq1fb4e34258tlvvwbslteft,
71,4,Ⅳ阶,远牙,预备干员-狙击(卫戍协议),false,ok,43589,D:\大黄算法？？？\卫戍协议干员头像包\04_IV阶\071_Ⅳ阶_远牙.png,https://media.prts.wiki/a/a1/%E5%A4%B4%E5%83%8F_%E8%BF%9C%E7%89%99.png?v=cjgx57gvodjf9p1sz9wedgrl062x1x8,
72,4,Ⅳ阶,白面鸮,,false,ok,30416,D:\大黄算法？？？\卫戍协议干员头像包\04_IV阶\072_Ⅳ阶_白面鸮.png,https://media.prts.wiki/8/83/%E5%A4%B4%E5%83%8F_%E7%99%BD%E9%9D%A2%E9%B8%AE.png?v=oxkyoznug2wwno4pqffn7e9xfhm3kdf,
73,4,Ⅳ阶,银灰,Sharp(卫戍协议),false,ok,35225,D:\大黄算法？？？\卫戍协议干员头像包\04_IV阶\073_Ⅳ阶_银灰.png,https://media.prts.wiki/2/27/%E5%A4%B4%E5%83%8F_%E9%93%B6%E7%81%B0.png?v=1i8pembblpw2lh4ohyk3d8xkabtv6mk,
74,4,Ⅳ阶,百炼嘉维尔,Sharp(卫戍协议),false,ok,41262,D:\大黄算法？？？\卫戍协议干员头像包\04_IV阶\074_Ⅳ阶_百炼嘉维尔.png,https://media.prts.wiki/1/1b/%E5%A4%B4%E5%83%8F_%E7%99%BE%E7%82%BC%E5%98%89%E7%BB%B4%E5%B0%94.png?v=j6wbpmnoqcezr2wzl9kpcpzsnc20jfi,
75,4,Ⅳ阶,卡涅利安,预备干员-术师(卫戍协议),false,ok,43980,D:\大黄算法？？？\卫戍协议干员头像包\04_IV阶\075_Ⅳ阶_卡涅利安.png,https://media.prts.wiki/d/dd/%E5%A4%B4%E5%83%8F_%E5%8D%A1%E6%B6%85%E5%88%A9%E5%AE%89.png?v=lqjdznxqkuh8787wbpksq63mdqbyb9b,
